VendorNumber,VendorName,Brand,Volume,Description,ActualPrice,PurchasePrice,TotalPurchaseQuantity,TotalPurchaseDollar,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,ExciseTax,TotalFreight,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
9165,ULTRA BEVERAGE COMPANY LLP,25697,750,Artesa Cab Svgn Estate Rsv,69.99,48.27,85,4102.95,8,559.92,559.92,1.0,68054.70000000003,-3543.0299999999997,-632.7743249035577,0.09411764705882353,0.13646766351040104
9165,ULTRA BEVERAGE COMPANY LLP,26571,750,Juniper Estate Cab Svgn,39.99,25.97,396,10284.12,51,2039.49,1079.73,6.0,68054.70000000003,-8244.630000000001,-404.24959180971723,0.12878787878787878,0.19831448874575558
9165,ULTRA BEVERAGE COMPANY LLP,25814,750,Ch Albajan Picpoul 15,11.99,7.89,348,2745.72,200,2398.0,1690.59,22.0,68054.70000000003,-347.7199999999998,-14.500417014178474,0.5747126436781609,0.8733592646009062
9165,ULTRA BEVERAGE COMPANY LLP,25894,750,Deneufbourg White 14,8.99,6.16,198,1219.68,116,1042.84,647.28,13.0,68054.70000000003,-176.84000000000015,-16.95753902803883,0.5858585858585859,0.8550111504656958
9165,ULTRA BEVERAGE COMPANY LLP,25737,750,Mas De Daumas Gassac 15 Rose,17.99,12.07,355,4284.85,284,5109.16,2680.51,32.0,68054.70000000003,824.3099999999995,16.13396331295163,0.8,1.192377796188898
9165,ULTRA BEVERAGE COMPANY LLP,13339,750,C'Est La Vie Chard/Svgn Bl,13.99,9.03,4069,36743.07,3929,31434.71,10832.48,440.0,68054.70000000003,-5308.360000000001,-16.886938037602388,0.9655935119193905,0.8555275865625818
1587,VINEYARD BRANDS INC,21981,750,Massolino Barolo Serralunga,39.99,25.97,201,5219.97,197,7878.03,4438.89,22.0,6070.089999999999,2658.0599999999995,33.740160928557,0.9800995024875622,1.50920982304496
480,BACARDI USA INC,4244,1750,Castillo Gold Rum,12.99,9.84,3481,34253.04,3164,33674.36,13280.6,5814.0,89286.26999999999,-578.6800000000003,-1.7184587917929257,0.9089342143062339,0.9831057330969747
480,BACARDI USA INC,4092,750,Bacardi Grapefruit Rum,13.99,11.19,1546,17299.74,1073,11529.27,7770.86,846.0,89286.26999999999,-5770.470000000001,-50.05061031617788,0.6940491591203105,0.6664418077959553
1128,BROWN-FORMAN CORP,4505,1000,El Jimador Reposado Tequila,17.99,12.94,18,232.92,13,233.87,35.98,14.0,68601.68000000001,0.950000000000017,0.4062085774148104,0.7222222222222222,1.0040786536149753
1650,Circa Wines,21491,750,Erre d Herrero Verdejo Rueda,14.99,10.2,36,367.2,18,269.82,89.94,2.0,211.96999999999997,-97.38,-36.09072715143429,0.5,0.7348039215686275
1392,CONSTELLATION BRANDS INC,12258,1500,Rex Goliath Cab Svgn Free Ra,10.99,7.53,36,271.08,27,314.73,127.9,6.0,79528.99,43.650000000000034,13.869030597655144,0.75,1.1610225763612219
3924,HEAVEN HILL DISTILLERIES,6445,750,Dubonnet Bl,10.99,7.58,12,90.96,12,131.88,98.91,1.0,14069.869999999995,40.92,31.028207461328485,1.0,1.449868073878628
9552,M S WALKER INC,533,750,Berkshire Mtn Ragged Mtn Rum,31.99,24.23,481,11654.63,220,6470.8,5159.24,174.0,55551.819999999985,-5183.829999999999,-80.11111454534213,0.4573804573804574,0.5552128209990365
4425,MARTIGNETTI COMPANIES,45129,750,Paul Hobbs Pnt Nr RRV,54.99,35.71,216,7713.36,38,2145.62,640.89,4.0,144929.24,-5567.74,-259.49329331382074,0.17592592592592593,0.27816930624267505
10754,PERFECTA WINES,11078,750,Chenin Bl K Forrester Stlnbh,16.99,11.48,60,688.8,84,1427.16,118.93,9.0,28720.52,738.3600000000001,51.73631547969394,1.4,2.0719512195121954
10754,PERFECTA WINES,24227,750,Arca Nova Rose,10.99,7.58,24,181.92,24,263.76,21.98,3.0,28720.52,81.84,31.028207461328485,1.0,1.449868073878628
660,SAZERAC NORTH AMERICA INC.,510,1750,Barton Vodka,9.99,7.14,30,214.2,34,339.66,89.91,62.0,17932.329999999994,125.46000000000004,36.936936936936945,1.1333333333333333,1.5857142857142859
8320,SHAW ROSS INT L IMP LTD,39111,180,Gekkeikan Sake Cap Ace,2.99,2.02,216,436.32,232,693.68,101.66,6.0,3151.9200000000014,257.35999999999996,37.10068042901626,1.0740740740740742,1.5898423175650898
653,STATE WINE & SPIRITS,15677,750,Six Hats Chenin Blanc,11.99,7.94,12,95.28,12,143.88,11.99,1.0,8014.98,48.599999999999994,33.778148457047536,1.0,1.5100755667506296
9165,ULTRA BEVERAGE COMPANY LLP,25608,750,Artesa Elements Cab Svgn,18.99,12.74,64,815.36,64,544.36,213.76,7.0,68054.70000000003,-271.0,-49.78323168491439,1.0,0.6676314756671899
9165,ULTRA BEVERAGE COMPANY LLP,6038,750,Brinley Gold Shipwrk Coconut,24.99,19.08,18,343.44,18,449.82,149.94,14.0,68054.70000000003,106.38,23.649459783913564,1.0,1.309748427672956
480,BACARDI USA INC,4257,50,Bacardi Grapefruit Rum,0.99,0.77,13139,10117.03,10893,10784.07,3666.96,565.0,89286.26999999999,667.039999999999,6.1854197904872565,0.8290585280462744,1.0659323932023528
480,BACARDI USA INC,4298,50,Bacardi Raspberry Rum,0.99,0.74,13120,9708.8,11729,11611.71,3445.2,610.0,89286.26999999999,1902.9099999999999,16.387853296370647,0.8939786585365853,1.1959984756097561
1392,CONSTELLATION BRANDS INC,26684,750,Mark West Pnt Grigio CA,12.99,8.96,2603,23322.88,1897,19209.03,7769.37,212.0,79528.99,-4113.850000000002,-21.416229762773042,0.7287744909719555,0.8236131215355907
2496,DUGGANS DISTILLED PRODUCTS,1766,50,Duggans Dew O Kirkintilloch,0.99,0.73,6221,4541.33,5734,5676.66,2061.18,297.0,939.2699999999998,1135.33,19.999964768014994,0.9217167657932808,1.2499994495004767
12546,JIM BEAM BRANDS COMPANY,630,1000,Pinnacle Vodka,14.99,11.62,48,557.76,11,164.89,134.91,12.0,123880.96999999999,-392.87,-238.2618715507308,0.22916666666666666,0.29562894434882386
4550,KLIN SPIRITS LLC,4289,750,Silver Root Marley Rum,14.99,10.78,13,140.14,51,764.49,584.61,40.0,531.5,624.35,81.66882496827951,3.923076923076923,5.455187669473385
9552,M S WALKER INC,17929,750,Giorgio & Gianni Lambrusco,8.99,6.07,12,72.84,12,107.88,8.99,1.0,55551.819999999985,35.03999999999999,32.48053392658509,1.0,1.4810543657331134
9552,M S WALKER INC,43027,750,Monsanto Monrosso Chianti,14.99,10.2,36,367.2,24,359.76,29.98,3.0,55551.819999999985,-7.439999999999998,-2.0680453635757168,0.6666666666666666,0.9797385620915032
9552,M S WALKER INC,18540,750,El Enemigo Malbec Mendoza,27.99,13.57,174,2361.18,176,4911.24,3259.83,19.0,55551.819999999985,2550.06,51.92293595914678,1.0114942528735633,2.0799939013544075
9552,M S WALKER INC,2914,750,Dad's Hat Rye Whiskey,48.99,32.6,3,97.8,11,538.89,342.93,9.0,55551.819999999985,441.09,81.85158381116739,3.6666666666666665,5.510122699386503
4425,MARTIGNETTI COMPANIES,26767,750,Elk Cove Clay Court Pnt Nr,44.99,29.03,42,1219.26,22,989.78,944.79,2.0,144929.24,-229.48000000000002,-23.18495019095153,0.5238095238095238,0.8117874776503781
4425,MARTIGNETTI COMPANIES,239,750,Vincent Van Gogh Espresso V,27.99,21.53,6,129.18,6,167.94,27.99,5.0,144929.24,38.75999999999999,23.079671311182558,1.0,1.3000464468183928
10754,PERFECTA WINES,19345,750,Jip Jip Rocks Shiraz/CabSvgn,16.99,11.48,48,551.04,60,1019.4,84.95,7.0,28720.52,468.36,45.944673337257214,1.25,1.8499564459930316
10754,PERFECTA WINES,26583,750,Billecart-Salmon Brut 02 N F,185.99,128.27,49,6285.23,13,2417.87,1487.92,1.0,28720.52,-3867.3599999999997,-159.9490460612026,0.2653061224489796,0.3846907750392587
10754,PERFECTA WINES,24165,750,Enzo Boglietti Brl Case Nere,84.99,55.19,12,662.28,25,2124.75,1274.85,3.0,28720.52,1462.47,68.83021531944935,2.0833333333333335,3.208235187533974
10754,PERFECTA WINES,43791,750,Oakhurst Happy Camper Merlot,10.99,4.73,60,283.8,60,659.4,54.95,7.0,28720.52,375.59999999999997,56.96087352138307,1.0,2.3234672304439745
9206,PHILLIPS PRODUCTS CO.,8391,750,Cabrito Blanco,17.99,13.33,40,533.2,58,1043.42,143.92,46.0,2211.83,510.22,48.89881351708804,1.45,1.9569017254313579
7153,PINE STATE TRADING CO,3441,750,One Roq RSV Vodka,23.99,18.04,20,360.8,50,1199.5,719.7,39.0,15884.819999999998,838.7,69.92080033347229,2.5,3.3245565410199553
7153,PINE STATE TRADING CO,26198,750,Chronic Cellars Pink Pedals,17.99,11.76,179,2105.04,48,797.52,713.57,5.0,15884.819999999998,-1307.52,-163.948239542582,0.2681564245810056,0.3788621593888952
7153,PINE STATE TRADING CO,26199,750,Chronic Cellars Eunice X,17.99,11.99,143,1714.57,37,653.63,581.67,4.0,15884.819999999998,-1060.94,-162.31507121766137,0.25874125874125875,0.3812209475262019
653,STATE WINE & SPIRITS,9126,750,Caffo Grappa Italiana,23.99,14.37,19,273.03,17,373.83,241.89,2.0,8014.98,100.80000000000001,26.964128079608386,0.8947368421052632,1.369190198879244
9165,ULTRA BEVERAGE COMPANY LLP,25989,750,Antech Limoux Emotion Sprklg,13.99,9.45,181,1710.45,119,1664.81,1385.01,13.0,68054.70000000003,-45.6400000000001,-2.741453979733429,0.6574585635359116,0.973316963372212
9165,ULTRA BEVERAGE COMPANY LLP,24515,750,Cartlidge & Browne Chard,13.99,9.39,583,5474.37,433,3952.27,2095.03,48.0,68054.70000000003,-1522.1,-38.51204497668429,0.7427101200686106,0.7219588738064837
3664,WILLIAM GRANT & SONS INC,717,750,Balvenie 30 Yr Single Barrel,999.99,781.24,6,4687.44,3,2999.97,2999.97,2.0,30234.42000000001,-1687.4699999999998,-56.24956249562495,0.5,0.6400017920229379
4692,KOBRAND CORPORATION,17142,750,Caposaldo Sweet Moscato,14.99,7.89,64,504.96,38,569.62,389.74,4.0,9139.38,64.66000000000003,11.351427267301013,0.59375,1.1280497465145756
9552,M S WALKER INC,25572,750,Vineyards Found 14 Chard Nap,14.99,9.67,2395,23159.65,1469,22020.31,13326.11,163.0,55551.819999999985,-1139.3400000000001,-5.1740416006859125,0.6133611691022964,0.9508049560334461
9552,M S WALKER INC,26672,750,Tridente Tempranillo Castila,17.99,12.24,2047,25055.28,1747,18947.03,6106.29,196.0,55551.819999999985,-6108.25,-32.238561927647766,0.8534440644846116,0.7562090705033031
9552,M S WALKER INC,590,1000,Allen's Amaretto Liqueur,5.99,4.61,12,55.32,17,101.83,83.86,18.0,55551.819999999985,46.51,45.67416282038692,1.4166666666666667,1.8407447577729572
4425,MARTIGNETTI COMPANIES,26003,750,Notorious Pink Grenache Rose,17.99,11.61,83,963.63,67,1205.33,377.79,7.0,144929.24,241.69999999999993,20.052599702985898,0.8072289156626506,1.250822411091394
4425,MARTIGNETTI COMPANIES,24994,750,Couvent des Thorins Moulin,25.99,17.44,1,17.44,25,649.75,649.75,3.0,144929.24,632.31,97.31589072720276,25.0,37.25630733944954
9206,PHILLIPS PRODUCTS CO.,2540,750,Antiquary 12 Yr Old Scotch,22.49,17.04,6,102.24,6,134.94,22.49,5.0,2211.83,32.7,24.23299244108493,1.0,1.3198356807511737
7255,PSP WINES,23084,750,Villa Olmi Cabernet Svgn,8.99,6.2,12,74.4,12,107.88,8.99,1.0,648.71,33.47999999999999,31.03448275862068,1.0,1.4499999999999997
653,STATE WINE & SPIRITS,41417,300,Nanbu Bijin Southern Beauty,15.99,10.38,12,124.56,32,535.68,243.86,1.0,8014.98,411.11999999999995,76.74731182795699,2.6666666666666665,4.30057803468208
9165,ULTRA BEVERAGE COMPANY LLP,25694,750,Cornerstone Pnt Gris 13 Napa,9.99,6.75,1400,9450.0,1393,13916.07,5754.24,155.0,68054.70000000003,4466.07,32.09289691701752,0.995,1.4726
9815,WINE GROUP INC,25901,187,Cupcake Prosecco,9.99,6.45,2176,14035.2,1737,17352.63,9470.52,50.0,27100.409999999996,3317.4300000000003,19.117736043470067,0.7982536764705882,1.2363649965800274
1392,CONSTELLATION BRANDS INC,25769,3000,R Mondavi Winery Cab Svgn Na,123.99,83.78,1,83.78,1,123.99,123.99,0.0,79528.99,40.209999999999994,32.43003468021614,1.0,1.4799474814991644
9552,M S WALKER INC,22579,750,Fox Brook Cab Svgn,6.99,4.82,48,231.36,29,202.71,48.93,3.0,55551.819999999985,-28.650000000000006,-14.133491194317008,0.6041666666666666,0.8761670124481328
10754,PERFECTA WINES,8048,750,Coole Swan Irish Cream,27.99,20.73,2544,52737.12,1866,46856.34,26187.6,1470.0,28720.52,-5880.780000000006,-12.550660166799213,0.7334905660377359,0.8884887911967888
17035,PERNOD RICARD USA,176,1750,Seagrams Twisted Lime Gin,16.99,13.59,12,163.08,12,203.88,33.98,22.0,123780.21999999997,40.79999999999998,20.0117716303708,1.0,1.2501839587932302
1128,BROWN-FORMAN CORP,2871,750,Woodford Reserve Rye,41.99,33.59,1185,39804.15,1075,41211.25,33269.33,848.0,68601.68000000001,1407.0999999999985,3.4143589432497157,0.9071729957805907,1.0353505853032912
12546,JIM BEAM BRANDS COMPANY,788,750,Skinnygirl Cucumber Vodka,14.99,11.19,1,11.19,52,779.48,209.86,41.0,123880.96999999999,768.29,98.564427567096,52.0,69.65862377122431
4692,KOBRAND CORPORATION,13082,750,Cakebread Chard Rsv,54.99,35.94,71,2551.74,54,2969.46,1649.7,6.0,9139.38,417.72000000000025,14.067204138126133,0.7605633802816901,1.163700063486092
9552,M S WALKER INC,26673,750,Honoro Vera Jumilla Rose,8.99,6.16,24,147.84,24,215.76,8.99,3.0,55551.819999999985,67.91999999999999,31.47942157953281,1.0,1.4594155844155843
9552,M S WALKER INC,15365,750,Alabaster 07 Tinta de Toro,142.99,91.83,1,91.83,5,674.95,539.96,1.0,55551.819999999985,583.12,86.39454774427735,5.0,7.349994555156267
9552,M S WALKER INC,21406,750,Banshee Rose 14 Pnt Nr Sonom,16.99,11.1,12,133.2,12,203.88,16.99,1.0,55551.819999999985,70.68,34.66745144202473,1.0,1.5306306306306308
9552,M S WALKER INC,22053,750,Lokoya Diamond Mtn Cab Svgn,324.99,215.23,3,645.69,3,974.97,324.99,0.0,55551.819999999985,329.28,33.77334687221145,1.0,1.5099660827951493
4425,MARTIGNETTI COMPANIES,21617,750,Querry Cider,9.99,4.79,36,172.44,380,2656.2,1321.11,42.0,144929.24,2483.7599999999998,93.50801897447482,10.555555555555555,15.403618649965205
6213,MHW LTD,917,750,Douce Provence Pear Liqueur,21.99,15.71,1,15.71,1,21.99,21.99,1.0,9621.580000000002,6.279999999999998,28.55843565256934,1.0,1.3997453851050286
10754,PERFECTA WINES,26027,750,Ch Beauchene CdPape Blanc,35.99,23.99,136,3262.64,60,2072.4,1406.59,7.0,28720.52,-1190.2399999999998,-57.4329280061764,0.4411764705882353,0.6351911335605522
10754,PERFECTA WINES,27092,750,Feast Agiorgitiko,11.99,7.84,96,752.64,90,1079.1,143.88,10.0,28720.52,326.4599999999999,30.25298860161245,0.9375,1.4337531887755102
10754,PERFECTA WINES,27093,750,Feast Moschofilero,11.99,7.89,36,284.04,25,299.75,59.95,3.0,28720.52,15.70999999999998,5.241034195162628,0.6944444444444444,1.0553091113927615
7153,PINE STATE TRADING CO,13153,750,Fess Parker Rsl,11.99,8.27,12,99.24,12,143.88,11.99,1.0,15884.819999999998,44.64,31.02585487906589,1.0,1.4498186215235793
7153,PINE STATE TRADING CO,24573,750,Oko Malbec Mendoza Organic,10.99,7.23,24,173.52,10,119.9,95.92,1.0,15884.819999999998,-53.620000000000005,-44.72060050041702,0.4166666666666667,0.6909866297833103
7153,PINE STATE TRADING CO,25837,750,Dry Creek Merlot,18.99,12.58,96,1207.68,36,559.64,335.78,4.0,15884.819999999998,-648.0400000000001,-115.79586877278251,0.375,0.46340090090090086
7245,PROXIMO SPIRITS INC.,203,1000,Jose Cuervo Especial Silver,20.99,15.78,3,47.34,2,41.98,20.99,2.0,38994.78000000001,-5.3600000000000065,-12.767984754645086,0.6666666666666666,0.8867765103506547
9165,ULTRA BEVERAGE COMPANY LLP,21112,750,Wicked Bold Cab Svgn,9.99,6.8,50,340.0,28,279.72,109.89,3.0,68054.70000000003,-60.27999999999997,-21.55012155012154,0.56,0.8227058823529413
3252,E & J GALLO WINERY,2504,750,The Dalmore 18 Yr,179.99,136.36,144,19635.84,32,5759.68,4679.74,25.0,61966.909999999996,-13876.16,-240.91893994110785,0.2222222222222222,0.29332485903327793
9744,FREDERICK WILDMAN & SONS,26729,750,Hecht & Bannier Cotes du Rou,18.99,12.41,168,2084.88,168,3190.32,151.92,19.0,3999.9299999999994,1105.44,34.64981569246972,1.0,1.5302175664786462
12546,JIM BEAM BRANDS COMPANY,1932,50,Jim Beam Devils Cut Bourbon,0.99,0.71,17841,12667.11,16608,16441.92,3577.86,868.0,123880.96999999999,3774.8099999999977,22.95845010801657,0.9308895241298134,1.298000885758472
12546,JIM BEAM BRANDS COMPANY,2173,750,Canadian Club Rye,19.99,15.38,1114,17133.32,759,13742.41,11237.79,599.0,123880.96999999999,-3390.91,-24.674784117196328,0.6813285457809695,0.8020868109624988
9552,M S WALKER INC,4582,750,Diplomatico Venezln Rsva Rum,39.99,29.19,1564,45653.16,1163,40693.37,25682.66,916.0,55551.819999999985,-4959.790000000001,-12.188201665283561,0.7436061381074168,0.891359327590905
9552,M S WALKER INC,26341,750,Balletto 15 Rose Pnt Nr RRV,16.99,11.25,745,8381.25,586,9956.14,6031.45,65.0,55551.819999999985,1574.8899999999994,15.818278971569297,0.7865771812080536,1.1879063385533184
10000,MAJESTIC FINE WINES,44731,750,Kendall Jackson Sp Sl Merlot,13.99,9.39,48,450.72,48,671.52,41.97,5.0,17587.59,220.79999999999995,32.88062902072909,1.0,1.4898828541001063
4425,MARTIGNETTI COMPANIES,26851,750,Eric Kent Stiling Vyd Pnt Nr,49.99,33.11,144,4767.84,54,2699.46,1349.73,6.0,144929.24,-2068.38,-76.62199106487965,0.375,0.5661809121111446
10754,PERFECTA WINES,12304,750,Pigmentum Rose Malbec Vigour,11.99,7.99,775,6192.25,694,8321.06,4424.31,77.0,28720.52,2128.8099999999995,25.58339923038651,0.895483870967742,1.3437861843433323
10754,PERFECTA WINES,6598,750,Cinnaster Shine,31.99,24.61,240,5906.4,14,441.86,441.86,11.0,28720.52,-5464.54,-1236.7129860136695,0.058333333333333334,0.07481037518623866
2000,SOUTHERN WINE & SPIRITS NE,24808,750,Buenas Tempranillo,10.99,7.28,23,167.44,23,252.77,131.88,3.0,19016.59,85.33000000000001,33.75796178343949,1.0,1.5096153846153848
8664,"STOLI GROUP,(USA) LLC",7948,50,Bayou Silver Rum,0.99,0.73,14157,10334.61,7898,7819.02,3449.16,408.0,18544.489999999998,-2515.59,-32.17270194986072,0.5578865578865578,0.7565858798735511
8664,"STOLI GROUP,(USA) LLC",4884,750,Bayou Silver Rum,19.99,15.5,927,14368.5,353,5724.47,4896.98,279.0,18544.489999999998,-8644.029999999999,-151.00140274994888,0.3807982740021575,0.398404147962557
8664,"STOLI GROUP,(USA) LLC",4904,750,Bayou Spiced Rum,19.99,15.38,1060,16302.8,458,7391.42,5780.42,361.0,18544.489999999998,-8911.38,-120.56384294222218,0.4320754716981132,0.4533834678705499
8664,"STOLI GROUP,(USA) LLC",7956,50,Bayou Satsuma Rum Liqueur,0.99,0.79,16973,13408.67,10626,10519.74,4289.67,550.0,18544.489999999998,-2888.9300000000003,-27.46199050546877,0.626053143227479,0.784547609867347
8735,SURVILLE ENTERPRISES CORP,6952,750,Marie Brizard Cassis d Dijon,19.99,12.85,598,7684.3,369,7374.31,6034.98,291.0,263.32,-309.9899999999998,-4.203647527700893,0.617056856187291,0.9596593053368557
90017,THE IMPORTED GRAPE LLC,24200,750,Pacifico Sur Rsv Malbec,9.99,6.89,1,6.89,1,9.99,9.99,0.0,80.03,3.1000000000000005,31.031031031031038,1.0,1.4499274310595067
9165,ULTRA BEVERAGE COMPANY LLP,23857,750,Pezzi King Chard Sonoma,17.99,12.24,48,587.52,10,179.9,161.91,1.0,68054.70000000003,-407.62,-226.58143413007227,0.20833333333333334,0.3062023420479303
90010,VINEXTRA INC,21654,750,Ch Valcombe Rose Ventoux,15.99,10.52,12,126.24,14,223.86,159.9,2.0,524.9400000000002,97.62000000000002,43.607611900294835,1.1666666666666667,1.7732889733840307
3664,WILLIAM GRANT & SONS INC,4235,375,Sailor Jerry Spiced Rum,9.99,7.57,3811,28849.27,2752,27492.48,19350.63,1079.0,30234.42000000001,-1356.7900000000009,-4.935131352282519,0.7221201784308581,0.9529696938605379
3664,WILLIAM GRANT & SONS INC,4752,1750,Flor de Cana 4Yr Gold Rum,19.99,14.81,630,9330.3,505,10094.95,6216.89,928.0,30234.42000000001,764.6500000000015,7.5745793688923815,0.8015873015873016,1.081953420575973
1650,Circa Wines,26842,750,Pierre Angulaire Brdx Blanc,13.99,9.65,72,694.8,72,1007.28,69.95,8.0,211.96999999999997,312.48,31.02215868477484,1.0,1.449740932642487
3252,E & J GALLO WINERY,46373,5000,Carlo Rossi RSV Merlot Cal,16.99,11.64,32,372.48,32,543.68,50.97,24.0,61966.909999999996,171.19999999999993,31.489111241906993,1.0,1.4596219931271475
12546,JIM BEAM BRANDS COMPANY,8553,750,Dekuyper Blue Curacao,6.99,5.22,3324,17351.28,2969,20909.31,11890.11,2338.0,123880.96999999999,3558.0300000000025,17.016486914202346,0.8932009626955475,1.2050586469701372
8352,LUXCO INC,2349,750,Blood Oath Bourbon,89.99,70.3,144,10123.2,142,14188.58,12188.78,112.0,10261.599999999997,4065.379999999999,28.652479670270033,0.9861111111111112,1.4015904061956692
9552,M S WALKER INC,5710,750,Signatory Laphroaig 97 Cask,271.99,198.53,48,9529.44,7,1903.93,1903.93,6.0,55551.819999999985,-7625.51,-400.51419957666513,0.14583333333333334,0.19979453147299317
4425,MARTIGNETTI COMPANIES,44653,750,Nickel Rock Cairn Cab Svgn,95.99,64.86,24,1556.64,30,3109.7,2284.78,3.0,144929.24,1553.0599999999997,49.942438177316134,1.25,1.9977001747353271
4425,MARTIGNETTI COMPANIES,26772,750,Einaudi Barolo Terlo,57.99,38.66,60,2319.6,20,1159.8,985.83,2.0,144929.24,-1159.8,-100.0,0.3333333333333333,0.5
4425,MARTIGNETTI COMPANIES,40365,750,Rochioli Pinot Noir RRV,74.99,49.34,83,4095.22,88,6599.12,2999.6,10.0,144929.24,2503.9,37.94293784625829,1.0602409638554218,1.611420143484355
4425,MARTIGNETTI COMPANIES,15931,750,Fuligni Brun Montalcino DOCG,75.99,50.32,60,3019.2,28,2127.72,1671.78,3.0,144929.24,-891.48,-41.89837008628955,0.4666666666666667,0.7047297297297297
7153,PINE STATE TRADING CO,14169,750,GSM Le Grand Noir,11.99,7.84,36,282.24,14,167.86,95.92,2.0,15884.819999999998,-114.38,-68.14011676396997,0.3888888888888889,0.5947420634920635
7153,PINE STATE TRADING CO,26510,750,Castorani Rose Ceraslo D'Abr,11.99,7.84,36,282.24,9,110.91,86.93,1.0,15884.819999999998,-171.33,-154.47660265079796,0.25,0.39296343537414963
7255,PSP WINES,20387,750,Antico Colle Chianti Colli,10.99,7.28,24,174.72,24,263.76,21.98,3.0,648.71,89.03999999999999,33.75796178343949,1.0,1.5096153846153846
8004,SAZERAC CO INC,9090,750,Harmon Buffalo Trace Barrel,24.99,18.93,156,2953.08,156,3898.44,74.97,123.0,50293.62000000002,945.3600000000001,24.249699879951983,1.0,1.3201267828843106
5455,MARSALLE COMPANY,5205,750,Don Felix Plata Tequila,39.99,31.99,498,15931.02,259,9139.41,7691.82,204.0,937.21,-6791.610000000001,-74.31125203924543,0.5200803212851406,0.5736864306240278
4425,MARTIGNETTI COMPANIES,2806,750,Atholl Brose Scotch Liqueur,54.99,39.85,6,239.1,6,329.94,54.99,5.0,144929.24,90.84,27.532278596108384,1.0,1.3799247176913425
4425,MARTIGNETTI COMPANIES,26277,750,Popcorn Chard,13.99,9.52,1226,11671.52,866,9158.84,4607.52,97.0,144929.24,-2512.6800000000003,-27.43447860209372,0.7063621533442088,0.7847169863051257
4425,MARTIGNETTI COMPANIES,6450,750,Sebastiani Merlot Sonoma,19.99,13.6,1,13.6,1,19.99,19.99,0.0,144929.24,6.389999999999999,31.965982991495746,1.0,1.4698529411764705
10754,PERFECTA WINES,20182,750,Washington Hills LH Rsl,9.99,6.57,1210,7949.7,856,8714.44,4952.15,95.0,28720.52,764.7400000000007,8.77554954764736,0.7074380165289256,1.0961973407801553
7153,PINE STATE TRADING CO,26431,750,Harken Chard,12.99,8.78,1654,14522.12,1219,16233.81,7470.41,136.0,15884.819999999998,1711.6899999999987,10.543981973424591,0.7370012091898428,1.1178677768810614
2000,SOUTHERN WINE & SPIRITS NE,20763,750,Sassoregaule Maremma Toscana,13.99,9.2,738,6789.6,466,6615.34,4154.07,52.0,19016.59,-174.26000000000022,-2.6341805561014278,0.6314363143631436,0.9743342759514552
653,STATE WINE & SPIRITS,23214,750,White Knight Viognier,12.99,7.18,12,86.16,11,142.89,64.95,1.0,8014.98,56.72999999999999,39.70186857022885,0.9166666666666666,1.658426183844011
8673,STE MICHELLE WINE ESTATES,6784,750,Hawk Crest Chard,10.99,7.53,36,271.08,22,265.78,182.85,2.0,15919.700000000003,-5.300000000000011,-1.9941304838588352,0.6111111111111112,0.9804485760661059
9165,ULTRA BEVERAGE COMPANY LLP,4256,750,English Harbour Rum,29.99,22.38,646,14457.48,363,10000.37,8840.79,286.0,68054.70000000003,-4457.109999999999,-44.56945093031556,0.5619195046439629,0.6917090668636582
90024,VINILANDIA USA,27089,750,Ch Perron Brdx Rouge,21.99,14.56,12,174.72,12,263.88,21.99,1.0,2802.6400000000003,89.16,33.78808549340609,1.0,1.5103021978021978
90024,VINILANDIA USA,22590,750,Ch Motte Maucourt Brdx,14.99,9.8,12,117.6,12,179.88,14.99,1.0,2802.6400000000003,62.28,34.62308205470313,1.0,1.529591836734694
1650,Circa Wines,16274,750,Vinum Cellars Chenin Blanc,14.49,9.99,60,599.4,17,246.33,43.47,2.0,211.96999999999997,-353.06999999999994,-143.33211545487757,0.2833333333333333,0.410960960960961
12546,JIM BEAM BRANDS COMPANY,2842,750,Laphroaig 25 Yr Cask Strenth,399.99,300.74,98,29472.52,29,12999.71,11199.75,23.0,123880.96999999999,-16472.81,-126.71674983518866,0.29591836734693877,0.4410790119066846
4950,LATITUDE BEVERAGE COMPANY,26569,750,Ninety+Cellars Lot 132 Rose,11.99,7.84,36,282.24,17,203.83,59.95,2.0,1609.9999999999995,-78.41,-38.468331452681156,0.4722222222222222,0.72218679138322
9552,M S WALKER INC,27166,750,Dom Giraud 14 CdR Rouge,18.99,12.66,168,2126.88,74,1405.26,816.57,8.0,55551.819999999985,-721.6200000000001,-51.35135135135136,0.44047619047619047,0.6607142857142857
6785,PALM BAY INTERNATIONAL INC,21781,1500,TerraMare Rosso,9.49,6.5,7,45.5,0,0.0,0.0,0.0,13605.409999999998,-45.5,0.0,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,20761,750,Lamole Grand Selezione Blk,36.99,24.34,78,1898.52,28,1035.72,702.81,3.0,19016.59,-862.8,-83.30436797590082,0.358974358974359,0.5455407369951331
90017,THE IMPORTED GRAPE LLC,25548,750,Miolo Chardonnay,14.99,10.06,61,613.66,10,149.9,134.91,1.0,80.03,-463.76,-309.3795863909273,0.16393442622950818,0.244272072483134
